threshold,accuracy,recall,precision,f1,auc_roc,auc_pr,brier,model
0.25,0.7441037735849056,0.27906976744186046,0.225,0.2491349480968858,0.6471412707140624,0.2338522262225115,0.25589622641509435,RF_A1
0.26,0.7476415094339622,0.24806201550387597,0.21476510067114093,0.2302158273381295,0.6471412707140624,0.2338522262225115,0.25235849056603776,RF_A1
0.27,0.7641509433962265,0.23255813953488372,0.22900763358778625,0.23076923076923078,0.6471412707140624,0.2338522262225115,0.2358490566037736,RF_A1
0.28,0.7724056603773585,0.2248062015503876,0.23770491803278687,0.23107569721115537,0.6471412707140624,0.2338522262225115,0.2275943396226415,RF_A1
0.29,0.7747641509433962,0.21705426356589147,0.23728813559322035,0.22672064777327935,0.6471412707140624,0.2338522262225115,0.22523584905660377,RF_A1
0.3,0.7830188679245284,0.20930232558139536,0.24770642201834864,0.226890756302521,0.6471412707140624,0.2338522262225115,0.2169811320754717,RF_A1
0.31,0.7841981132075472,0.17829457364341086,0.23,0.20087336244541484,0.6471412707140624,0.2338522262225115,0.21580188679245282,RF_A1
0.32,0.7924528301886793,0.17829457364341086,0.24731182795698925,0.2072072072072072,0.6471412707140624,0.2338522262225115,0.20754716981132076,RF_A1
0.33,0.8007075471698113,0.17054263565891473,0.2619047619047619,0.20657276995305165,0.6471412707140624,0.2338522262225115,0.19929245283018868,RF_A1
0.33999999999999997,0.8042452830188679,0.16279069767441862,0.26582278481012656,0.20192307692307693,0.6471412707140624,0.2338522262225115,0.1957547169811321,RF_A1
0.35,0.8148584905660378,0.15503875968992248,0.29411764705882354,0.20304568527918782,0.6471412707140624,0.2338522262225115,0.18514150943396226,RF_A1
0.36,0.8219339622641509,0.13953488372093023,0.3103448275862069,0.1925133689839572,0.6471412707140624,0.2338522262225115,0.17806603773584906,RF_A1
0.37,0.8207547169811321,0.11627906976744186,0.2830188679245283,0.16483516483516483,0.6471412707140624,0.2338522262225115,0.1792452830188679,RF_A1
0.38,0.8266509433962265,0.10852713178294573,0.30434782608695654,0.16,0.6471412707140624,0.2338522262225115,0.1733490566037736,RF_A1
0.39,0.8313679245283019,0.09302325581395349,0.3157894736842105,0.1437125748502994,0.6471412707140624,0.2338522262225115,0.16863207547169812,RF_A1
0.4,0.8301886792452831,0.06976744186046512,0.2727272727272727,0.1111111111111111,0.6471412707140624,0.2338522262225115,0.16981132075471697,RF_A1
0.41,0.8325471698113207,0.06976744186046512,0.2903225806451613,0.1125,0.6471412707140624,0.2338522262225115,0.16745283018867924,RF_A1
0.42,0.8337264150943396,0.06976744186046512,0.3,0.11320754716981132,0.6471412707140624,0.2338522262225115,0.16627358490566038,RF_A1
0.43,0.8360849056603774,0.06976744186046512,0.32142857142857145,0.11464968152866242,0.6471412707140624,0.2338522262225115,0.16391509433962265,RF_A1
0.44,0.8384433962264151,0.06976744186046512,0.34615384615384615,0.11612903225806452,0.6471412707140624,0.2338522262225115,0.1615566037735849,RF_A1
0.45,0.8384433962264151,0.06201550387596899,0.3333333333333333,0.10457516339869281,0.6471412707140624,0.2338522262225115,0.1615566037735849,RF_A1
0.46,0.839622641509434,0.06201550387596899,0.34782608695652173,0.10526315789473684,0.6471412707140624,0.2338522262225115,0.16037735849056603,RF_A1
0.47,0.839622641509434,0.05426356589147287,0.3333333333333333,0.09333333333333334,0.6471412707140624,0.2338522262225115,0.16037735849056603,RF_A1
0.48,0.8431603773584906,0.046511627906976744,0.375,0.08275862068965517,0.6471412707140624,0.2338522262225115,0.15683962264150944,RF_A1
0.49,0.8431603773584906,0.031007751937984496,0.3333333333333333,0.05673758865248227,0.6471412707140624,0.2338522262225115,0.15683962264150944,RF_A1
0.5,0.8431603773584906,0.031007751937984496,0.3333333333333333,0.05673758865248227,0.6471412707140624,0.2338522262225115,0.15683962264150944,RF_A1
0.51,0.8419811320754716,0.023255813953488372,0.2727272727272727,0.04285714285714286,0.6471412707140624,0.2338522262225115,0.1580188679245283,RF_A1
0.52,0.8431603773584906,0.015503875968992248,0.25,0.029197080291970802,0.6471412707140624,0.2338522262225115,0.15683962264150944,RF_A1
0.53,0.8431603773584906,0.015503875968992248,0.25,0.029197080291970802,0.6471412707140624,0.2338522262225115,0.15683962264150944,RF_A1
0.54,0.8431603773584906,0.015503875968992248,0.25,0.029197080291970802,0.6471412707140624,0.2338522262225115,0.15683962264150944,RF_A1
0.55,0.8443396226415094,0.015503875968992248,0.2857142857142857,0.029411764705882353,0.6471412707140624,0.2338522262225115,0.15566037735849056,RF_A1
0.56,0.8443396226415094,0.007751937984496124,0.2,0.014925373134328358,0.6471412707140624,0.2338522262225115,0.15566037735849056,RF_A1
0.5700000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.5800000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.5900000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.6000000000000001,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.6100000000000001,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.6200000000000001,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.63,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.64,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.65,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.66,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.67,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.68,0.8490566037735849,0.007751937984496124,1.0,0.015384615384615385,0.6471412707140624,0.2338522262225115,0.1509433962264151,RF_A1
0.6900000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.7000000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.7100000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.7200000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.7300000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.7400000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.7500000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.76,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.77,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.78,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.79,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.81,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8200000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8300000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8400000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8500000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8600000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8700000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.8800000000000001,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.89,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.9,0.847877358490566,0.0,0.0,0.0,0.6471412707140624,0.2338522262225115,0.15212264150943397,RF_A1
0.05,0.2936320754716981,0.9302325581395349,0.16901408450704225,0.2860548271752086,0.6722784660003666,0.25903324661550897,0.7063679245283019,GB_A1
0.060000000000000005,0.3561320754716981,0.9147286821705426,0.1807044410413476,0.30179028132992325,0.6722784660003666,0.25903324661550897,0.6438679245283019,GB_A1
0.07,0.4115566037735849,0.8992248062015504,0.19269102990033224,0.3173734610123119,0.6722784660003666,0.25903324661550897,0.5884433962264151,GB_A1
0.08,0.46226415094339623,0.8604651162790697,0.20218579234972678,0.3274336283185841,0.6722784660003666,0.25903324661550897,0.5377358490566038,GB_A1
0.09,0.5047169811320755,0.8372093023255814,0.21301775147928995,0.33962264150943394,0.6722784660003666,0.25903324661550897,0.49528301886792453,GB_A1
0.1,0.5400943396226415,0.7984496124031008,0.22055674518201285,0.34563758389261745,0.6722784660003666,0.25903324661550897,0.45990566037735847,GB_A1
0.11,0.5683962264150944,0.751937984496124,0.22505800464037123,0.3464285714285714,0.6722784660003666,0.25903324661550897,0.43160377358490565,GB_A1
0.12000000000000001,0.5860849056603774,0.689922480620155,0.2225,0.33648393194706994,0.6722784660003666,0.25903324661550897,0.41391509433962265,GB_A1
0.13,0.6049528301886793,0.6434108527131783,0.22311827956989247,0.3313373253493014,0.6722784660003666,0.25903324661550897,0.39504716981132076,GB_A1
0.14,0.6297169811320755,0.5891472868217055,0.22551928783382788,0.3261802575107296,0.6722784660003666,0.25903324661550897,0.37028301886792453,GB_A1
0.15000000000000002,0.6485849056603774,0.5271317829457365,0.22295081967213115,0.31336405529953915,0.6722784660003666,0.25903324661550897,0.35141509433962265,GB_A1
0.16,0.6721698113207547,0.49612403100775193,0.23104693140794225,0.31527093596059114,0.6722784660003666,0.25903324661550897,0.3278301886792453,GB_A1
0.16999999999999998,0.6922169811320755,0.4883720930232558,0.2441860465116279,0.32558139534883723,0.6722784660003666,0.25903324661550897,0.30778301886792453,GB_A1
0.18,0.7087264150943396,0.4418604651162791,0.24568965517241378,0.3157894736842105,0.6722784660003666,0.25903324661550897,0.29127358490566035,GB_A1
0.19,0.7252358490566038,0.40310077519379844,0.25,0.3086053412462908,0.6722784660003666,0.25903324661550897,0.27476415094339623,GB_A1
0.2,0.7311320754716981,0.37209302325581395,0.24615384615384617,0.2962962962962963,0.6722784660003666,0.25903324661550897,0.2688679245283019,GB_A1
0.21000000000000002,0.7323113207547169,0.3333333333333333,0.23369565217391305,0.2747603833865815,0.6722784660003666,0.25903324661550897,0.267688679245283,GB_A1
0.22000000000000003,0.7511792452830188,0.32558139534883723,0.25301204819277107,0.2847457627118644,0.6722784660003666,0.25903324661550897,0.24882075471698112,GB_A1
0.22999999999999998,0.7641509433962265,0.3178294573643411,0.2679738562091503,0.2907801418439716,0.6722784660003666,0.25903324661550897,0.2358490566037736,GB_A1
0.24,0.7724056603773585,0.3023255813953488,0.2746478873239437,0.2878228782287823,0.6722784660003666,0.25903324661550897,0.2275943396226415,GB_A1
0.25,0.777122641509434,0.29457364341085274,0.27941176470588236,0.28679245283018867,0.6722784660003666,0.25903324661550897,0.22287735849056603,GB_A1
0.26,0.7783018867924528,0.23255813953488372,0.25210084033613445,0.24193548387096775,0.6722784660003666,0.25903324661550897,0.22169811320754718,GB_A1
0.27,0.7912735849056604,0.21705426356589147,0.2692307692307692,0.24034334763948498,0.6722784660003666,0.25903324661550897,0.20872641509433962,GB_A1
0.28,0.7959905660377359,0.20155038759689922,0.2708333333333333,0.2311111111111111,0.6722784660003666,0.25903324661550897,0.20400943396226415,GB_A1
0.29,0.8018867924528302,0.1937984496124031,0.2808988764044944,0.22935779816513763,0.6722784660003666,0.25903324661550897,0.19811320754716982,GB_A1
0.3,0.8042452830188679,0.17054263565891473,0.2716049382716049,0.20952380952380953,0.6722784660003666,0.25903324661550897,0.1957547169811321,GB_A1
0.31,0.8113207547169812,0.16279069767441862,0.2876712328767123,0.2079207920792079,0.6722784660003666,0.25903324661550897,0.18867924528301888,GB_A1
0.32,0.8136792452830188,0.15503875968992248,0.2898550724637681,0.20202020202020202,0.6722784660003666,0.25903324661550897,0.18632075471698112,GB_A1
0.33,0.8195754716981132,0.14728682170542637,0.3064516129032258,0.19895287958115182,0.6722784660003666,0.25903324661550897,0.1804245283018868,GB_A1
0.33999999999999997,0.8254716981132075,0.14728682170542637,0.3333333333333333,0.20430107526881722,0.6722784660003666,0.25903324661550897,0.17452830188679244,GB_A1
0.35,0.8254716981132075,0.14728682170542637,0.3333333333333333,0.20430107526881722,0.6722784660003666,0.25903324661550897,0.17452830188679244,GB_A1
0.36,0.8278301886792453,0.13953488372093023,0.33962264150943394,0.1978021978021978,0.6722784660003666,0.25903324661550897,0.1721698113207547,GB_A1
0.37,0.8278301886792453,0.13178294573643412,0.3333333333333333,0.18888888888888888,0.6722784660003666,0.25903324661550897,0.1721698113207547,GB_A1
0.38,0.8301886792452831,0.12403100775193798,0.3404255319148936,0.18181818181818182,0.6722784660003666,0.25903324661550897,0.16981132075471697,GB_A1
0.39,0.8278301886792453,0.10852713178294573,0.3111111111111111,0.16091954022988506,0.6722784660003666,0.25903324661550897,0.1721698113207547,GB_A1
0.4,0.8266509433962265,0.09302325581395349,0.2857142857142857,0.14035087719298245,0.6722784660003666,0.25903324661550897,0.1733490566037736,GB_A1
0.41,0.8301886792452831,0.09302325581395349,0.3076923076923077,0.14285714285714285,0.6722784660003666,0.25903324661550897,0.16981132075471697,GB_A1
0.42,0.8313679245283019,0.09302325581395349,0.3157894736842105,0.1437125748502994,0.6722784660003666,0.25903324661550897,0.16863207547169812,GB_A1
0.43,0.8337264150943396,0.09302325581395349,0.3333333333333333,0.14545454545454545,0.6722784660003666,0.25903324661550897,0.16627358490566038,GB_A1
0.44,0.8337264150943396,0.09302325581395349,0.3333333333333333,0.14545454545454545,0.6722784660003666,0.25903324661550897,0.16627358490566038,GB_A1
0.45,0.8325471698113207,0.08527131782945736,0.3142857142857143,0.13414634146341464,0.6722784660003666,0.25903324661550897,0.16745283018867924,GB_A1
0.46,0.8349056603773585,0.08527131782945736,0.3333333333333333,0.13580246913580246,0.6722784660003666,0.25903324661550897,0.1650943396226415,GB_A1
0.47,0.8360849056603774,0.07751937984496124,0.3333333333333333,0.12578616352201258,0.6722784660003666,0.25903324661550897,0.16391509433962265,GB_A1
0.48,0.8337264150943396,0.06201550387596899,0.2857142857142857,0.10191082802547771,0.6722784660003666,0.25903324661550897,0.16627358490566038,GB_A1
0.49,0.8337264150943396,0.06201550387596899,0.2857142857142857,0.10191082802547771,0.6722784660003666,0.25903324661550897,0.16627358490566038,GB_A1
0.5,0.8349056603773585,0.06201550387596899,0.2962962962962963,0.10256410256410256,0.6722784660003666,0.25903324661550897,0.1650943396226415,GB_A1
0.51,0.8360849056603774,0.05426356589147287,0.2916666666666667,0.0915032679738562,0.6722784660003666,0.25903324661550897,0.16391509433962265,GB_A1
0.52,0.8372641509433962,0.05426356589147287,0.30434782608695654,0.09210526315789473,0.6722784660003666,0.25903324661550897,0.16273584905660377,GB_A1
0.53,0.8408018867924528,0.05426356589147287,0.35,0.09395973154362416,0.6722784660003666,0.25903324661550897,0.15919811320754718,GB_A1
0.54,0.8408018867924528,0.05426356589147287,0.35,0.09395973154362416,0.6722784660003666,0.25903324661550897,0.15919811320754718,GB_A1
0.55,0.8419811320754716,0.05426356589147287,0.3684210526315789,0.0945945945945946,0.6722784660003666,0.25903324661550897,0.1580188679245283,GB_A1
0.56,0.8419811320754716,0.05426356589147287,0.3684210526315789,0.0945945945945946,0.6722784660003666,0.25903324661550897,0.1580188679245283,GB_A1
0.5700000000000001,0.8419811320754716,0.046511627906976744,0.35294117647058826,0.0821917808219178,0.6722784660003666,0.25903324661550897,0.1580188679245283,GB_A1
0.5800000000000001,0.8443396226415094,0.046511627906976744,0.4,0.08333333333333333,0.6722784660003666,0.25903324661550897,0.15566037735849056,GB_A1
0.5900000000000001,0.8443396226415094,0.03875968992248062,0.38461538461538464,0.07042253521126761,0.6722784660003666,0.25903324661550897,0.15566037735849056,GB_A1
0.6000000000000001,0.8443396226415094,0.03875968992248062,0.38461538461538464,0.07042253521126761,0.6722784660003666,0.25903324661550897,0.15566037735849056,GB_A1
0.6100000000000001,0.8455188679245284,0.03875968992248062,0.4166666666666667,0.07092198581560284,0.6722784660003666,0.25903324661550897,0.1544811320754717,GB_A1
0.6200000000000001,0.8490566037735849,0.03875968992248062,0.5555555555555556,0.07246376811594203,0.6722784660003666,0.25903324661550897,0.1509433962264151,GB_A1
0.63,0.8490566037735849,0.03875968992248062,0.5555555555555556,0.07246376811594203,0.6722784660003666,0.25903324661550897,0.1509433962264151,GB_A1
0.64,0.8490566037735849,0.03875968992248062,0.5555555555555556,0.07246376811594203,0.6722784660003666,0.25903324661550897,0.1509433962264151,GB_A1
0.65,0.847877358490566,0.031007751937984496,0.5,0.058394160583941604,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.66,0.847877358490566,0.031007751937984496,0.5,0.058394160583941604,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.67,0.847877358490566,0.031007751937984496,0.5,0.058394160583941604,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.68,0.847877358490566,0.031007751937984496,0.5,0.058394160583941604,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.6900000000000001,0.847877358490566,0.031007751937984496,0.5,0.058394160583941604,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.7000000000000001,0.847877358490566,0.031007751937984496,0.5,0.058394160583941604,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.7100000000000001,0.847877358490566,0.023255813953488372,0.5,0.044444444444444446,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.7200000000000001,0.8466981132075472,0.015503875968992248,0.4,0.029850746268656716,0.6722784660003666,0.25903324661550897,0.15330188679245282,GB_A1
0.7300000000000001,0.8466981132075472,0.015503875968992248,0.4,0.029850746268656716,0.6722784660003666,0.25903324661550897,0.15330188679245282,GB_A1
0.7400000000000001,0.8466981132075472,0.015503875968992248,0.4,0.029850746268656716,0.6722784660003666,0.25903324661550897,0.15330188679245282,GB_A1
0.7500000000000001,0.8466981132075472,0.015503875968992248,0.4,0.029850746268656716,0.6722784660003666,0.25903324661550897,0.15330188679245282,GB_A1
0.76,0.8466981132075472,0.015503875968992248,0.4,0.029850746268656716,0.6722784660003666,0.25903324661550897,0.15330188679245282,GB_A1
0.77,0.847877358490566,0.015503875968992248,0.5,0.03007518796992481,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.78,0.8466981132075472,0.007751937984496124,0.3333333333333333,0.015151515151515152,0.6722784660003666,0.25903324661550897,0.15330188679245282,GB_A1
0.79,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.81,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8200000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8300000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8400000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8500000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8600000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8700000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.8800000000000001,0.847877358490566,0.007751937984496124,0.5,0.015267175572519083,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.89,0.847877358490566,0.0,0.0,0.0,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.9,0.847877358490566,0.0,0.0,0.0,0.6722784660003666,0.25903324661550897,0.15212264150943397,GB_A1
0.05,0.3714622641509434,0.8914728682170543,0.18138801261829654,0.30144167758846657,0.6422895710019298,0.23655042001679727,0.6285377358490566,XGB_A1
0.060000000000000005,0.41627358490566035,0.8604651162790697,0.18877551020408162,0.30962343096234307,0.6422895710019298,0.23655042001679727,0.5837264150943396,XGB_A1
0.07,0.4481132075471698,0.8294573643410853,0.19349005424954793,0.31378299120234604,0.6422895710019298,0.23655042001679727,0.5518867924528302,XGB_A1
0.08,0.49056603773584906,0.7674418604651163,0.19760479041916168,0.3142857142857143,0.6422895710019298,0.23655042001679727,0.5094339622641509,XGB_A1
0.09,0.5283018867924528,0.7364341085271318,0.20607375271149675,0.3220338983050847,0.6422895710019298,0.23655042001679727,0.4716981132075472,XGB_A1
0.1,0.5554245283018868,0.6666666666666666,0.20476190476190476,0.3132969034608379,0.6422895710019298,0.23655042001679727,0.44457547169811323,XGB_A1
0.11,0.5849056603773585,0.6434108527131783,0.2133676092544987,0.3204633204633205,0.6422895710019298,0.23655042001679727,0.41509433962264153,XGB_A1
0.12000000000000001,0.6108490566037735,0.5891472868217055,0.21529745042492918,0.3153526970954357,0.6422895710019298,0.23655042001679727,0.3891509433962264,XGB_A1
0.13,0.6179245283018868,0.5426356589147286,0.208955223880597,0.3017241379310345,0.6422895710019298,0.23655042001679727,0.38207547169811323,XGB_A1
0.14,0.6391509433962265,0.5116279069767442,0.21359223300970873,0.3013698630136986,0.6422895710019298,0.23655042001679727,0.3608490566037736,XGB_A1
0.15000000000000002,0.652122641509434,0.4728682170542636,0.21180555555555555,0.29256594724220625,0.6422895710019298,0.23655042001679727,0.34787735849056606,XGB_A1
0.16,0.6650943396226415,0.4263565891472868,0.20754716981132076,0.27918781725888325,0.6422895710019298,0.23655042001679727,0.33490566037735847,XGB_A1
0.16999999999999998,0.6780660377358491,0.4108527131782946,0.212,0.2796833773087071,0.6422895710019298,0.23655042001679727,0.32193396226415094,XGB_A1
0.18,0.6922169811320755,0.40310077519379844,0.22033898305084745,0.28493150684931506,0.6422895710019298,0.23655042001679727,0.30778301886792453,XGB_A1
0.19,0.7075471698113207,0.3953488372093023,0.23076923076923078,0.2914285714285714,0.6422895710019298,0.23655042001679727,0.29245283018867924,XGB_A1
0.2,0.7193396226415094,0.3798449612403101,0.23671497584541062,0.2916666666666667,0.6422895710019298,0.23655042001679727,0.2806603773584906,XGB_A1
0.21000000000000002,0.7299528301886793,0.3798449612403101,0.2474747474747475,0.2996941896024465,0.6422895710019298,0.23655042001679727,0.27004716981132076,XGB_A1
0.22000000000000003,0.7311320754716981,0.34108527131782945,0.23529411764705882,0.27848101265822783,0.6422895710019298,0.23655042001679727,0.2688679245283019,XGB_A1
0.22999999999999998,0.7393867924528302,0.3178294573643411,0.23563218390804597,0.2706270627062706,0.6422895710019298,0.23655042001679727,0.2606132075471698,XGB_A1
0.24,0.7452830188679245,0.3178294573643411,0.24260355029585798,0.2751677852348993,0.6422895710019298,0.23655042001679727,0.25471698113207547,XGB_A1
0.25,0.7488207547169812,0.3023255813953488,0.24074074074074073,0.26804123711340205,0.6422895710019298,0.23655042001679727,0.2511792452830189,XGB_A1
0.26,0.7547169811320755,0.27906976744186046,0.23841059602649006,0.2571428571428571,0.6422895710019298,0.23655042001679727,0.24528301886792453,XGB_A1
0.27,0.7676886792452831,0.2713178294573643,0.2536231884057971,0.26217228464419473,0.6422895710019298,0.23655042001679727,0.23231132075471697,XGB_A1
0.28,0.7724056603773585,0.24806201550387597,0.25,0.2490272373540856,0.6422895710019298,0.23655042001679727,0.2275943396226415,XGB_A1
0.29,0.7794811320754716,0.21705426356589147,0.24561403508771928,0.23045267489711935,0.6422895710019298,0.23655042001679727,0.2205188679245283,XGB_A1
0.3,0.7818396226415094,0.18604651162790697,0.23076923076923078,0.20600858369098712,0.6422895710019298,0.23655042001679727,0.21816037735849056,XGB_A1
0.31,0.7865566037735849,0.17054263565891473,0.22916666666666666,0.19555555555555557,0.6422895710019298,0.23655042001679727,0.2134433962264151,XGB_A1
0.32,0.7924528301886793,0.16279069767441862,0.23595505617977527,0.1926605504587156,0.6422895710019298,0.23655042001679727,0.20754716981132076,XGB_A1
0.33,0.7948113207547169,0.15503875968992248,0.23529411764705882,0.18691588785046728,0.6422895710019298,0.23655042001679727,0.20518867924528303,XGB_A1
0.33999999999999997,0.7995283018867925,0.14728682170542637,0.24050632911392406,0.18269230769230768,0.6422895710019298,0.23655042001679727,0.20047169811320756,XGB_A1
0.35,0.8066037735849056,0.13953488372093023,0.2535211267605634,0.18,0.6422895710019298,0.23655042001679727,0.19339622641509435,XGB_A1
0.36,0.8066037735849056,0.13178294573643412,0.2463768115942029,0.1717171717171717,0.6422895710019298,0.23655042001679727,0.19339622641509435,XGB_A1
0.37,0.8136792452830188,0.13178294573643412,0.2698412698412698,0.17708333333333334,0.6422895710019298,0.23655042001679727,0.18632075471698112,XGB_A1
0.38,0.8172169811320755,0.13178294573643412,0.2833333333333333,0.17989417989417988,0.6422895710019298,0.23655042001679727,0.18278301886792453,XGB_A1
0.39,0.8183962264150944,0.12403100775193798,0.2807017543859649,0.17204301075268819,0.6422895710019298,0.23655042001679727,0.18160377358490565,XGB_A1
0.4,0.8183962264150944,0.12403100775193798,0.2807017543859649,0.17204301075268819,0.6422895710019298,0.23655042001679727,0.18160377358490565,XGB_A1
0.41,0.8195754716981132,0.12403100775193798,0.2857142857142857,0.17297297297297298,0.6422895710019298,0.23655042001679727,0.1804245283018868,XGB_A1
0.42,0.8242924528301887,0.12403100775193798,0.3076923076923077,0.17679558011049723,0.6422895710019298,0.23655042001679727,0.17570754716981132,XGB_A1
0.43,0.8278301886792453,0.12403100775193798,0.32653061224489793,0.1797752808988764,0.6422895710019298,0.23655042001679727,0.1721698113207547,XGB_A1
0.44,0.8301886792452831,0.12403100775193798,0.3404255319148936,0.18181818181818182,0.6422895710019298,0.23655042001679727,0.16981132075471697,XGB_A1
0.45,0.8301886792452831,0.12403100775193798,0.3404255319148936,0.18181818181818182,0.6422895710019298,0.23655042001679727,0.16981132075471697,XGB_A1
0.46,0.8301886792452831,0.11627906976744186,0.3333333333333333,0.1724137931034483,0.6422895710019298,0.23655042001679727,0.16981132075471697,XGB_A1
0.47,0.8325471698113207,0.11627906976744186,0.3488372093023256,0.1744186046511628,0.6422895710019298,0.23655042001679727,0.16745283018867924,XGB_A1
0.48,0.8337264150943396,0.10852713178294573,0.35,0.16568047337278108,0.6422895710019298,0.23655042001679727,0.16627358490566038,XGB_A1
